vintage,age,dependents,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,days_since_last_transaction,gender_Male,occupation_retired,occupation_salaried,occupation_self_employed,occupation_student
2256,45,0.0,623.0,2,1626,1979.56,3988.7,4526.08,2001.83,0.1,0.1,428.67,840.7,2299.76,5722.06,1569,True,False,True,False,False
2069,33,0.0,1020.0,3,666,1443.32,4160.32,2996.86,3779.55,178.97,60.85,288.58,25.09,2749.01,4132.58,1509,False,False,True,False,False
2221,33,0.0,1051.0,2,1941,6650.26,4090.56,4325.94,3327.7,2560.07,0.37,0.37,0.37,4796.69,4090.56,1514,False,False,False,True,False
2100,43,2.0,1087.0,2,266,2647.84,1057.36,1569.24,2711.29,0.27,0.27,0.27,0.27,2593.0,1057.36,1623,True,False,False,True,False
2191,52,0.0,1020.0,2,490,15463.94,8795.93,9645.57,7588.28,7774.3,0.64,1142.01,5256.75,9059.73,8576.53,1510,False,False,False,True,False
1901,47,0.0,1150.0,2,650,8506.02,8506.02,8386.19,11337.01,0.03,1314.31,0.03,705.46,8506.02,8755.39,1559,True,False,False,True,False
2158,44,2.0,1111.0,3,119,5691.56,1373.33,2065.05,1385.08,4814.94,0.13,907.33,550.19,4882.41,644.19,1532,True,False,False,True,False
1561,66,0.0,1084.0,2,1471,4159.06,4610.49,4644.72,4227.1,0.29,1394.57,1984.57,480.93,5174.48,4246.8,1545,True,False,False,True,False
2219,49,0.0,1020.0,1,60,3875.35,24636.58,22900.82,10857.36,8377.64,35714.79,7280.94,16401.4,16755.6,26659.1,1507,False,False,False,True,False
2263,56,0.0,1078.0,2,743,1209.59,2541.79,1694.56,3805.76,143.4,1341.34,1461.31,745.23,1845.73,1543.34,1528,True,False,True,False,False
2429,40,0.0,1232.0,2,633,5201.44,4712.22,4843.12,4835.84,517.44,0.37,0.37,0.37,5085.91,4712.22,1530,False,False,False,True,False
1989,47,0.0,146.0,2,1226,2945.82,2914.39,2893.5,3014.39,489.13,489.13,457.7,0.56,3195.86,2789.5,1534,False,False,False,True,False
2029,39,0.0,751.0,3,1363,345.2,5288.06,2717.98,195.1,0.2,5800.2,5228.77,843.06,3015.16,5050.73,1563,True,False,False,True,False
1789,70,0.0,334.0,2,574,2717.75,1527.49,1482.09,1055.94,1501.44,125.77,196.9,0.69,1821.5,1438.48,1510,True,True,False,False,False
2199,46,0.0,584.0,3,1094,2534.22,2509.29,2321.37,3409.26,45.67,72.14,128.93,114.64,2520.65,2463.22,1526,False,False,False,True,False
1890,37,0.0,623.0,3,42,1112.63,1256.69,3293.42,7152.53,0.4,0.4,1.04,5714.69,1187.17,1510.14,1612,False,False,False,True,False
2367,73,0.0,1111.0,2,248,4192.37,4192.37,4243.89,4383.57,0.56,0.56,0.56,111.99,4192.37,4235.5,1809,True,True,False,False,False
1904,11,0.0,1111.0,2,88,1610.73,1896.44,2324.35,4043.17,0.1,0.1,0.1,1167.49,1719.1,2249.39,1759,True,False,False,False,True
2038,38,0.0,1020.0,1,227,2621.95,2864.81,3096.83,1513.67,471.46,1422.54,714.31,357.17,3058.4,2389.93,1528,False,False,False,True,False
2334,34,0.0,764.0,3,566,3510.5,1855.6,1744.81,128.94,2889.74,907.3,976.04,678.01,2535.87,1748.67,1507,True,False,True,False,False
2175,90,0.0,1020.0,2,145,5459.12,5456.55,5453.81,5404.59,0.59,7.29,0.59,0.59,5457.61,5453.96,1554,True,False,False,True,False
2111,44,0.0,1232.0,2,2524,3890.64,5674.88,2141.55,536.43,39940.61,440.73,39243.51,17369.81,4037.04,1572.91,1507,False,False,False,True,False
1828,13,0.0,1111.0,2,88,5713.39,5784.82,6129.66,5719.24,0.3,0.3,2286.01,3214.59,4868.56,6264.08,1686,True,False,False,False,True
2298,83,0.0,1020.0,2,501,54014.66,50328.21,26879.74,2111.61,3571.99,0.56,540.6,1163.76,53039.12,24337.32,1526,False,False,False,True,False
2440,35,0.0,146.0,2,1208,102937.1,106927.46,99692.05,2348.95,328.71,314.43,4791.3,1499.45,103833.55,107861.57,1520,False,False,False,True,False
2256,41,0.0,196.0,2,1107,4038.53,4067.11,4091.27,3596.77,0.54,0.54,0.54,0.54,4062.18,4091.07,1605,True,False,False,True,False
1885,50,0.0,1271.0,2,378,5608.29,5559.95,6358.94,4185.77,2333.69,206.02,2129.16,1743.44,5654.3,6149.05,1507,False,False,False,True,False
2147,52,0.0,1020.0,3,357,5669.84,5726.82,2891.88,2740.23,0.5,5543.36,14.63,0.5,5712.11,2714.16,1549,False,False,False,True,False
1927,30,0.0,891.0,2,360,2847.71,2834.74,3103.44,4060.68,0.63,0.63,829.2,0.63,2766.49,2893.55,1664,True,False,True,False,False
2020,51,0.0,334.0,3,17,24040.92,103194.19,9253.16,323.0,63147.11,143571.93,113162.32,22131.46,20862.06,6749.34,1517,False,False,False,True,False
2082,54,3.0,334.0,1,136,76.05,7458.54,1891.32,1283.29,4073.78,18604.44,11251.7,11736.55,1621.75,2178.37,1535,True,False,False,True,False
1895,22,0.0,1317.0,2,1922,2703.27,2703.27,2703.27,2644.13,0.06,0.06,0.06,0.06,2703.27,2703.27,1712,True,False,False,True,False
1763,32,0.0,1096.0,2,132,1962.74,1319.88,1526.78,1310.7,643.34,0.49,0.49,0.49,1940.57,1319.88,1534,False,False,True,False,False
1394,41,0.0,235.0,3,733,1446.74,1424.84,1545.8,1596.69,385.63,1087.11,355.69,0.54,1404.63,1586.94,1524,False,False,False,True,False
2080,81,0.0,1388.0,2,42,2317.48,3165.47,3541.36,2139.23,141.98,1670.21,214.9,0.61,2527.73,2360.38,1507,True,True,False,False,False
2201,34,2.0,1366.0,3,2709,15.11,10743.68,7416.75,7851.53,14.86,0.57,10729.14,0.57,762.89,10743.68,1517,True,False,True,False,False
2426,46,0.0,223.0,2,187,3229.01,3229.01,2897.98,1591.57,0.24,614.53,0.24,0.24,3229.01,3030.85,1556,True,False,True,False,False
2435,43,0.0,1096.0,2,92,3910.15,3111.36,3130.38,3635.37,5670.57,3300.6,7143.46,0.6,3198.76,1385.64,1510,False,False,False,True,False
2428,24,0.0,146.0,2,875,3367.22,3367.22,3339.02,3258.0,0.43,0.43,0.43,0.43,3367.22,3355.47,1625,False,False,False,False,True
2170,58,0.0,146.0,2,2829,5964.99,15875.95,5978.99,1944.47,5847.41,80222.04,5755.09,61070.67,2503.3,13272.47,1507,True,False,False,True,False
2039,64,0.0,923.0,3,2004,2655.36,2755.36,2851.5,2341.78,0.56,0.56,200.56,71.99,2733.19,2773.1,1575,True,False,False,True,False
1996,35,1.0,1232.0,2,185,99919.19,100073.19,53846.6,27220.49,0.59,71429.16,45.01,0.59,99985.69,33257.28,1538,True,False,True,False,False
2237,43,3.0,50.0,2,2954,2459.71,1186.31,1669.03,2341.46,3487.56,0.61,957.46,3.56,1357.62,1649.29,1507,True,False,True,False,False
2283,52,3.0,1020.0,3,47,3559.63,3620.06,5725.2,7510.03,200.24,200.24,1050.45,8180.77,3197.92,7252.24,1520,False,False,True,False,False
2311,18,0.0,1150.0,2,435,5655.42,5655.42,5647.36,4978.28,0.69,0.69,0.69,0.69,5655.42,5655.42,1596,False,False,False,False,True
2155,34,0.0,1096.0,3,1375,2274.12,2343.92,2354.47,2649.62,86.31,79.17,156.11,156.11,2295.57,2346.25,1535,False,False,False,True,False
2207,58,0.0,1363.0,3,222,3818.53,3394.86,2790.23,2757.7,3.68,3578.01,0.01,2142.87,3511.23,2077.95,1511,True,False,False,True,False
2384,49,0.0,1020.0,2,322,2667.01,2467.46,3350.53,3777.76,1151.07,1010.99,402.09,2168.26,2701.94,2682.89,1507,True,False,True,False,False
2229,35,0.0,15.0,2,383,2021.51,4007.63,2826.26,1078.96,482.07,2937.76,714.93,4641.0,2565.32,3709.98,1514,False,False,False,True,False
2269,62,0.0,409.0,2,905,3280.53,3280.53,3287.44,3473.41,0.21,0.21,0.21,0.21,3280.53,3280.53,1849,True,True,False,False,False
2160,69,0.0,146.0,1,53,8702.94,10898.99,8158.57,5268.67,315.01,5223.0,2300.49,50.49,9260.55,8839.99,1509,True,False,False,True,False
2182,27,0.0,1494.0,3,1704,4166.79,4195.36,4200.64,3874.57,0.4,0.4,28.97,8.1,4175.65,4201.07,1597,True,False,False,True,False
1987,76,0.0,382.0,3,785,20397.09,20397.09,11180.5,6480.08,0.34,14286.06,0.34,0.34,20397.09,7033.04,1537,True,False,False,True,False
1259,16,0.0,1084.0,2,13,5147.19,5147.19,5086.89,2974.36,0.39,0.39,0.39,0.39,5147.19,5147.19,1612,True,False,False,False,True
1419,37,2.0,409.0,1,337,7174.99,6482.13,5445.44,1512.19,964.34,2967.2,0.06,0.06,6515.38,5600.47,1514,True,False,False,True,False
2314,29,0.0,369.0,3,704,4880.29,4661.9,4424.66,2572.53,5378.84,946.66,3143.88,0.23,4687.89,4581.38,1518,True,False,True,False,False
2322,57,0.0,15.0,2,6,10267.28,10239.54,10226.3,10518.62,0.5,0.5,0.5,0.5,10245.21,10233.63,1638,True,False,True,False,False
2197,32,0.0,61.0,3,476,2444.97,2444.97,2461.13,1579.85,0.06,0.06,0.06,0.06,2444.97,2444.97,1588,False,False,False,True,False
2320,48,0.0,833.0,2,164,22608.89,21894.6,32892.61,46087.69,714.4,714.4,0.11,26100.11,22608.89,28707.97,1535,True,False,False,True,False
1739,62,0.0,834.0,3,428,5867.01,4647.48,3579.13,4209.18,354.6,6651.44,2057.77,4143.49,3901.17,4585.37,1512,True,False,False,True,False
2435,38,0.0,1437.0,2,1063,1889.04,1335.63,1902.35,2787.84,714.61,0.33,0.33,1373.23,1397.82,1919.67,1513,False,False,False,True,False
2232,33,0.0,409.0,2,193,10815.69,11286.26,11176.19,11435.87,0.3,0.3,429.73,0.3,10860.53,11316.28,1796,True,False,False,True,False
2395,77,0.0,1096.0,2,1127,2010.53,2114.48,2070.19,4036.87,0.36,571.79,0.36,349.29,2075.65,2108.2,1556,False,False,False,True,False
2402,90,0.0,1020.0,1,541,948.37,137.6,1909.92,285.56,43719.01,7892.56,42908.25,7969.99,2247.83,1006.08,1511,True,False,False,True,False
1893,61,0.0,1020.0,1,5,12.21,59961.81,11543.59,22635.06,929.44,60024.5,58857.56,1807.56,4662.9,19666.0,1514,False,False,False,True,False
2145,42,0.0,1449.0,3,610,90.26,633.11,2800.85,131.13,0.41,9004.7,543.27,10477.66,539.52,6330.19,1547,False,False,False,True,False
2320,68,1.0,1096.0,1,484,15260.71,30650.15,19835.43,16484.73,0.43,42857.57,111.68,122.58,23657.22,32916.02,1561,True,False,False,True,False
2262,66,0.0,318.0,2,1314,2124.11,10412.78,4492.08,1811.75,2714.83,2714.83,0.54,0.54,7994.16,3537.2,1521,False,False,False,True,False
2270,29,0.0,1096.0,1,27,2083.05,2083.05,2083.05,2072.82,0.06,0.06,0.06,0.06,2083.05,2083.05,1692,True,False,False,False,True
2155,31,0.0,905.0,3,1832,2767.75,3247.29,3194.37,3107.56,0.4,0.4,564.03,0.4,3052.18,3247.45,1615,False,False,True,False,False
2095,33,0.0,61.0,3,115,1083.42,1876.35,1444.26,2754.58,686.43,3185.2,1393.64,2142.93,1579.04,1896.34,1533,True,False,True,False,False
2375,36,0.0,1363.0,2,222,258.07,45.91,3631.4,1020.61,2788.66,0.33,1644.04,14495.47,909.92,1984.8,1524,True,False,False,True,False
2349,74,0.0,1096.0,2,1365,3784.38,3828.67,3964.73,4723.39,143.36,143.36,187.64,271.93,3797.34,3877.52,1528,False,False,False,True,False
2219,34,0.0,1020.0,1,15,1196.17,2480.26,2120.81,4290.77,1113.71,1610.14,2385.46,920.33,2247.38,1968.62,1519,False,False,False,True,False
1705,42,0.0,1275.0,3,985,2428.92,1960.35,1866.91,860.79,173.04,173.04,0.19,0.19,2335.42,1859.38,1534,False,False,False,True,False
2346,39,4.0,1525.0,2,146,13615.6,3991.55,4447.91,1535.76,11059.13,0.14,1289.26,428.71,8287.88,3516.58,1518,True,False,False,True,False
2165,33,0.0,1020.0,2,84,3038.46,2888.53,2824.5,2326.57,150.31,150.31,0.39,0.39,2960.91,2820.82,1521,False,False,True,False,False
1357,46,0.0,334.0,3,1254,2670.76,2112.43,2324.58,1911.45,440.2,0.64,286.64,572.07,2057.78,2304.11,1507,False,False,True,False,False
2337,46,0.0,1020.0,1,15,3721.89,3683.32,3709.1,3724.37,0.5,0.5,0.5,0.5,3662.04,3704.06,1752,False,False,True,False,False
1704,73,3.0,146.0,2,157,4576.29,4041.82,3672.77,2022.04,1037.67,0.67,503.2,267.49,3855.5,3739.76,1510,True,False,False,True,False
1203,74,0.0,1020.0,2,159,1863.48,1863.48,1863.48,1876.92,0.19,0.19,0.19,0.19,1863.48,1863.48,1790,False,False,False,True,False
1189,69,0.0,318.0,2,107,20002.89,21520.17,20059.64,15789.54,644.26,644.26,3010.17,1059.76,20846.48,21674.72,1527,False,False,False,True,False
2090,24,0.0,1020.0,3,135,2977.42,2764.52,2831.38,371.15,0.69,0.69,0.69,29.26,3019.4,2822.48,1596,True,False,True,False,False
2161,52,0.0,1574.0,2,570,3291.75,2980.16,3034.24,3278.18,312.11,357.04,0.53,1143.39,3001.65,2859.91,1508,False,False,True,False,False
2368,37,2.0,834.0,2,2058,3601.46,3601.46,3601.46,3577.47,0.33,0.33,0.33,0.33,3601.46,3601.46,1698,True,False,False,True,False
1928,63,0.0,1525.0,3,1235,3778.47,3092.71,3281.89,3074.13,685.83,0.07,0.07,0.07,3660.24,3092.71,1530,True,False,False,True,False
2075,55,0.0,1020.0,2,114,2695.94,2730.03,2692.35,2270.1,0.54,0.54,0.54,0.54,2723.31,2792.54,1583,False,False,False,True,False
2063,39,0.0,1271.0,2,661,3839.8,5686.52,2685.36,1721.38,0.26,5714.54,0.26,494.44,4700.79,1779.93,1540,True,False,False,True,False
2260,30,0.0,318.0,3,35,4603.94,3944.74,3883.23,3815.74,1414.56,0.27,740.26,0.27,3747.35,3949.42,1507,False,False,False,True,False
1972,45,0.0,1271.0,2,101,2550.74,2879.31,2050.38,317.35,0.19,0.19,328.76,0.19,2641.38,2879.31,1568,False,False,False,True,False
2264,55,2.0,1612.0,3,532,3314.67,3234.48,3228.58,3428.99,128.93,56.34,0.69,0.69,3226.05,3230.43,1512,True,False,False,True,False
2273,42,0.0,224.0,3,1715,18217.65,7494.62,8795.67,380.87,12447.96,19285.81,1722.85,12120.81,11835.11,14210.35,1514,True,False,False,True,False
2289,56,1.0,1096.0,2,11,5692.31,5692.31,5692.31,5656.27,0.33,0.33,0.33,0.33,5692.31,5692.31,1831,True,False,False,True,False
2039,44,0.0,1494.0,3,1703,4365.36,1586.46,2409.91,1227.22,14298.3,6108.81,11519.4,9642.9,3031.25,1715.88,1511,True,False,False,True,False
2257,36,0.0,834.0,2,22,37303.09,37439.1,37421.62,36503.52,172.07,114.93,7.79,286.36,37317.17,37488.67,1519,False,False,False,True,False
2059,34,0.0,1057.0,3,2639,1407.55,1186.04,1487.86,1555.78,0.33,0.33,5869.78,2810.19,1306.48,1690.91,1582,False,False,False,True,False
2424,69,0.0,1076.0,2,64,921.77,5828.39,1856.83,625.43,747.67,7033.39,5371.64,1143.07,3148.86,1413.37,1512,True,True,False,False,False
2268,39,0.0,487.0,3,868,5631.08,4695.23,4213.25,1289.29,1357.39,885.83,378.69,0.11,5621.18,4559.75,1521,True,False,False,True,False
2154,24,2.0,1154.0,2,2707,1423.87,1423.87,1433.37,553.75,0.41,0.41,0.41,0.41,1423.87,1443.45,1596,True,False,False,True,False
2045,23,0.0,596.0,2,659,2186.26,1102.15,2032.44,1209.79,1317.22,58.76,233.11,6813.95,1462.84,3099.37,1507,True,False,False,True,False
2425,90,0.0,318.0,1,107,4240.86,3491.79,3086.99,1883.79,920.54,0.04,285.76,1914.33,4041.62,2482.23,1520,False,False,False,True,False
2124,39,2.0,585.0,3,458,8864.6,3598.35,5587.25,8554.93,8031.01,3857.59,2637.49,2410.63,6845.13,4493.16,1520,True,False,False,True,False
1885,29,3.0,860.0,2,2325,14472.46,13658.18,12612.32,9218.48,1314.99,1679.25,0.7,0.7,14282.32,12818.56,1527,True,False,False,True,False
1507,39,0.0,334.0,2,206,634.66,4206.09,2299.21,2759.93,0.16,1428.73,7143.01,0.16,1250.43,2869.69,1537,False,False,True,False,False
2113,77,0.0,15.0,2,889,2936.15,949.01,1929.21,1831.58,1987.36,815.93,0.21,2285.93,1917.92,1644.68,1514,False,False,False,True,False
2243,54,0.0,996.0,2,1209,1624.62,1624.62,1667.63,2244.61,0.69,0.69,0.69,72.11,1624.62,1633.84,1605,False,False,True,False,False
2187,37,2.0,623.0,3,1041,2468.76,983.72,2709.04,1805.72,3837.03,0.6,3281.13,2114.48,2981.19,1551.41,1524,True,False,False,True,False
1625,67,0.0,1071.0,2,250,3226.64,3226.64,5242.36,12540.3,0.63,215.77,0.63,0.63,3226.64,3129.48,1553,False,False,False,True,False
1636,32,0.0,575.0,2,1002,9381.13,10482.82,10125.23,8155.43,1230.06,1220.44,610.57,1780.84,9801.73,10677.42,1507,True,False,True,False,False
2275,31,0.0,1020.0,3,442,2055.88,2018.73,2021.82,2005.94,14.43,0.14,0.14,0.14,2027.99,2018.73,1512,True,False,True,False,False
2268,41,0.0,15.0,3,1680,2216.78,2477.63,2290.63,2689.63,37.41,212.27,367.14,140.76,2193.21,2353.97,1516,True,False,True,False,False
2306,52,2.0,1271.0,1,101,618.5,618.5,1927.36,2336.52,0.11,15425.09,0.11,0.11,618.5,2568.52,1561,True,False,True,False,False
2416,47,0.0,1181.0,2,235,6727.67,6727.67,6421.87,5418.94,0.31,360.31,0.31,0.31,6727.67,6425.74,1540,False,False,False,True,False
2303,66,0.0,630.0,3,1405,1072.87,1328.69,2689.17,570.9,0.53,0.53,0.53,0.53,1260.03,1476.15,1604,True,False,False,True,False
1877,40,0.0,15.0,1,2481,6965.52,8322.66,3974.81,184.05,8571.46,11428.6,9928.6,4506.69,7963.06,3717.31,1521,False,False,False,True,False
2211,65,0.0,596.0,2,659,3357.88,3357.88,3357.88,2901.24,0.57,0.57,0.57,0.57,3357.88,3357.88,1623,True,False,False,True,False
1723,56,0.0,1181.0,1,186,1518.21,1479.48,1525.68,1710.25,92.0,1214.56,0.27,0.27,1533.53,1075.88,1531,False,False,True,False,False
2296,62,0.0,1020.0,2,79,4453.67,4370.87,4376.04,4434.54,97.31,36.23,0.23,28.0,4398.64,4364.21,1508,True,False,True,False,False
1943,41,0.0,1096.0,1,480,25797.23,14271.65,18767.21,15712.49,14304.54,0.13,2623.25,9484.69,17765.9,16985.66,1519,True,False,True,False,False
1914,28,2.0,1226.0,3,1013,3582.7,3582.7,3613.42,4772.06,0.7,0.7,0.7,0.7,3582.7,3582.7,1720,False,False,True,False,False
2431,64,0.0,1111.0,2,1351,3432.8,3432.8,3433.42,2858.47,0.67,0.67,0.67,0.67,3432.8,3432.8,1624,True,False,False,True,False
2183,44,0.0,1593.0,2,211,5321.42,5321.42,5341.69,5383.39,0.33,0.33,0.33,43.19,5321.42,5327.64,1745,False,False,False,True,False
1896,66,2.0,905.0,2,1336,2965.3,2036.91,2116.82,833.65,10.04,1085.44,907.01,311.72,3586.9,1948.51,1512,True,True,False,False,False
2065,66,0.0,1096.0,3,89,1613.58,1613.58,1613.58,1620.65,0.51,0.51,0.51,0.51,1613.58,1613.58,1838,False,False,False,True,False
2254,49,0.0,1020.0,3,356,2701.49,2701.49,2701.49,2684.4,0.57,0.57,0.57,0.57,2701.49,2701.49,1714,False,False,False,True,False
2362,25,0.0,146.0,2,3940,1857.03,1823.39,1562.35,1320.05,45.59,14.96,1687.59,2232.44,1459.75,1390.56,1526,True,False,False,True,False
2187,11,0.0,206.0,2,865,4102.64,4102.64,4102.64,4076.78,0.27,0.27,0.27,0.27,4102.64,4102.64,1864,True,False,False,False,True
1321,51,0.0,751.0,3,2784,28751.56,33037.27,31796.3,6347.42,0.37,0.37,4286.09,0.37,32298.35,33037.27,1580,True,False,False,True,False
1978,66,0.0,1297.0,2,2073,8754.77,8407.37,9185.66,5011.21,314.76,5.25,438.18,3688.59,8938.09,9876.91,1514,True,True,False,False,False
2095,28,0.0,1020.0,2,411,244.16,1002.73,1934.17,509.9,420.4,728.97,1178.97,3014.69,614.11,1485.22,1530,True,False,False,True,False
2372,27,0.0,1096.0,3,1358,5197.73,4838.51,4776.69,3869.76,0.47,19.91,1184.97,3460.38,4138.57,5429.56,1540,False,False,True,False,False
2352,14,0.0,1096.0,1,271,81.02,115.09,15412.24,61512.55,138360.91,0.47,69214.76,0.47,2485.34,115.09,1520,True,False,False,True,False
2350,66,0.0,146.0,3,3635,3330.37,1934.77,2367.82,1592.05,0.67,102.27,29.25,176.66,3284.72,1881.26,1538,True,True,False,False,False
1988,39,0.0,1009.0,1,130,2030.85,2030.85,2030.85,2018.17,0.11,0.11,0.11,0.11,2030.85,2030.85,1790,True,False,False,True,False
2226,77,0.0,617.0,2,229,25457.02,28822.01,27577.22,30861.17,72.46,1243.1,112.95,0.24,27372.45,28188.89,1513,True,False,False,True,False
2245,33,0.0,1020.0,3,1425,1836.12,997.35,1772.75,1763.69,0.6,0.6,336.31,1049.17,1667.79,1670.54,1627,False,False,False,True,False
702,58,0.0,1232.0,3,1796,3585.1,3563.3,3981.41,5159.32,18.81,18.81,0.24,0.24,3579.34,3556.11,1526,False,False,False,True,False
1882,40,0.0,1589.0,1,1712,13842.75,78677.7,60052.2,22762.74,75714.36,66585.64,48128.96,1451.2,69564.64,64932.47,1520,True,False,False,True,False
2379,57,0.0,1444.0,3,202,3938.18,4295.33,4054.66,3389.14,0.44,314.73,357.59,0.44,4283.01,4082.42,1546,True,False,False,True,False
2348,45,0.0,1096.0,2,392,15196.5,15196.5,15010.08,14956.85,0.46,0.46,0.46,92.3,15196.5,14945.45,1773,False,False,False,True,False
1816,34,0.0,146.0,2,832,1866.17,1355.4,2281.04,3312.01,3567.93,18.84,3114.31,284.13,1575.55,1605.71,1507,False,False,True,False,False
2158,82,0.0,318.0,2,107,7351.27,1410.42,3429.65,1189.33,33311.32,21.27,0.66,0.66,7547.25,1401.7,1516,True,True,False,False,False
1564,40,0.0,491.0,3,93,4388.1,4157.29,4028.91,10530.63,256.83,257.14,26.02,26.05,4252.8,4030.56,1518,False,False,False,True,False
2404,57,0.0,1096.0,3,588,1633.44,1633.44,1633.44,1580.59,0.47,0.47,0.47,0.47,1633.44,1633.44,1633,True,False,False,True,False
1899,50,0.0,1096.0,2,587,82740.98,29720.23,38021.13,19315.41,53020.79,216.19,0.04,0.04,64382.01,29661.15,1514,True,False,False,True,False
1919,54,0.0,1084.0,2,1030,5165.2,5165.2,5165.2,3677.25,0.23,0.23,0.23,0.23,5165.2,5165.2,1607,True,False,True,False,False
1564,38,2.0,1020.0,2,408,3220.73,857.97,2779.37,7596.08,0.21,0.21,16149.33,1372.53,5719.47,1448.8,1685,True,False,False,True,False
1938,55,2.0,1232.0,2,182,6858.35,1692.21,1956.44,1881.41,6937.01,1429.07,64.79,0.5,2396.47,1257.39,1512,True,False,False,True,False
2270,55,2.0,1525.0,2,194,12608.74,18426.2,13619.9,19468.37,0.67,0.67,14943.54,286.39,8952.22,16074.28,1777,True,False,True,False,False
1702,61,3.0,485.0,3,20,1917.51,1723.28,2880.79,4041.18,0.1,0.1,770.29,2137.36,2099.21,2915.79,1688,True,False,False,True,False
1927,70,0.0,1096.0,2,92,1291.44,1284.42,1797.31,8225.27,0.41,0.41,0.41,1428.99,1288.49,1284.27,1664,True,True,False,False,False
2382,31,1.0,334.0,3,2050,2023.09,2360.97,2522.24,2042.69,0.63,0.63,0.63,10.26,2186.2,2519.45,1633,False,False,True,False,False
2397,27,0.0,118.0,2,325,4191.34,1279.2,3023.6,5946.17,957.24,0.1,1277.24,0.1,3922.4,1510.29,1531,False,False,False,True,False
1928,49,2.0,630.0,1,36,71680.56,66639.08,67294.17,22728.9,5183.21,10212.78,35.96,0.24,70914.89,66744.22,1507,True,False,False,True,False
1808,30,0.0,144.0,3,16,2047.87,2047.87,1793.65,1187.23,0.09,357.23,0.09,0.09,2047.87,1909.62,1554,False,False,True,False,False
2256,23,0.0,1020.0,2,118,12171.49,10227.29,9722.58,5635.81,2164.7,1144.61,401.23,1501.03,11315.15,9524.98,1510,True,False,False,True,False
2114,52,0.0,404.0,3,781,2494.2,1384.84,2223.5,2101.37,1678.69,1120.4,342.47,1428.69,2567.25,2244.02,1528,False,False,False,True,False
2141,45,0.0,1525.0,2,276,777.54,378.97,2334.84,2819.17,400.6,400.6,2.03,4401.61,471.39,2494.47,1511,False,False,False,True,False
1680,55,2.0,1181.0,3,235,8633.92,8436.73,8417.58,7866.85,714.67,714.67,488.91,108.71,8418.52,8266.07,1517,False,False,False,True,False
2133,29,2.0,905.0,3,1832,383.48,385.3,1448.42,921.76,0.37,0.37,343.53,343.53,113.81,411.95,1685,True,False,True,False,False
2142,59,0.0,1020.0,1,1,663.39,239.1,24156.59,5781.57,714.87,138629.16,290.59,163.44,651.66,4684.63,1525,False,False,False,True,False
2169,59,0.0,475.0,2,2118,2788.91,4456.08,5049.66,1777.94,0.19,0.19,714.47,2711.19,3590.39,5466.98,1587,True,False,True,False,False
2110,80,1.0,1020.0,2,1,2255.16,2478.12,2383.83,1998.03,0.03,12.89,310.83,0.03,2282.35,2476.46,1562,False,False,False,True,False
1997,50,0.0,176.0,3,800,11126.3,10049.95,4310.81,2024.66,5571.9,0.47,12208.71,301.13,6472.23,3879.76,1512,True,False,True,False,False
1837,46,0.0,1020.0,1,997,4994.68,6634.99,3498.28,4358.47,0.36,5840.61,5928.93,16156.03,5010.69,3072.31,1546,True,False,False,True,False
